year,month,day,hour,minutes,seconds,temperature(C) 
2017,8,19,6,53,29,20.00
2017,8,19,6,53,40,20.00
2017,8,19,6,53,50,20.00
2017,8,19,6,54,1,20.00
2017,8,19,6,54,12,20.00
2017,8,19,6,54,23,20.00
2017,8,19,6,54,33,20.00
2017,8,19,6,54,44,20.00
2017,8,19,6,54,55,20.00
2017,8,19,6,55,6,20.00
2017,8,19,6,55,16,20.00
2017,8,19,6,55,27,20.00
2017,8,19,6,55,38,20.00
2017,8,19,6,55,49,20.00
2017,8,19,6,55,59,20.00
2017,8,19,6,56,10,20.00
2017,8,19,6,56,21,20.00
2017,8,19,6,56,32,20.00
2017,8,19,6,56,42,20.00
2017,8,19,6,56,53,20.00
2017,8,19,6,57,4,20.00
2017,8,19,6,57,15,20.00
2017,8,19,6,57,25,20.00
2017,8,19,6,57,36,20.00
2017,8,19,6,57,47,20.00
2017,8,19,6,57,58,20.00
2017,8,19,6,58,8,20.00
2017,8,19,6,58,19,20.00
2017,8,19,6,58,30,20.00
2017,8,19,6,58,41,20.00
2017,8,19,6,58,51,20.00
2017,8,19,6,59,2,20.00
2017,8,19,6,59,13,20.00
2017,8,19,6,59,24,20.00
2017,8,19,6,59,34,20.00
2017,8,19,6,59,45,20.00
2017,8,19,6,59,56,20.00
2017,8,19,7,0,7,20.00
2017,8,19,7,0,17,20.00
2017,8,19,7,0,28,20.00
2017,8,19,7,0,39,20.00
2017,8,19,7,0,50,20.00
2017,8,19,7,1,0,20.06
2017,8,19,7,1,11,20.06
2017,8,19,7,1,22,20.00
2017,8,19,7,1,32,20.00
2017,8,19,7,1,43,20.06
2017,8,19,7,1,54,20.06
2017,8,19,7,2,5,20.06
2017,8,19,7,2,15,20.06
2017,8,19,7,2,26,20.06
2017,8,19,7,2,37,20.00
2017,8,19,7,2,48,20.00
2017,8,19,7,2,58,20.00
2017,8,19,7,3,9,20.00
2017,8,19,7,3,20,20.00
2017,8,19,7,3,31,20.00
2017,8,19,7,3,41,20.00
2017,8,19,7,3,52,20.00
2017,8,19,7,4,3,20.00
2017,8,19,7,4,13,20.00
2017,8,19,7,4,24,20.00
2017,8,19,7,4,35,20.00
2017,8,19,7,4,46,20.00
2017,8,19,7,4,56,20.00
2017,8,19,7,5,7,20.00
2017,8,19,7,5,18,20.00
2017,8,19,7,5,29,20.00
2017,8,19,7,5,39,20.00
2017,8,19,7,5,50,20.00
2017,8,19,7,6,1,20.06
2017,8,19,7,6,12,20.00
2017,8,19,7,6,22,20.06
2017,8,19,7,6,33,20.00
2017,8,19,7,6,44,20.00
2017,8,19,7,6,55,20.06
2017,8,19,7,7,5,20.00
2017,8,19,7,7,16,20.00
2017,8,19,7,7,27,20.00
2017,8,19,7,7,38,20.00
2017,8,19,7,7,48,20.00
2017,8,19,7,7,59,20.00
2017,8,19,7,8,10,20.00
2017,8,19,7,8,20,20.00
2017,8,19,7,8,31,20.00
2017,8,19,7,8,42,20.06
2017,8,19,7,8,53,20.06
2017,8,19,7,9,3,20.06
2017,8,19,7,9,14,20.06
2017,8,19,7,9,25,20.06
2017,8,19,7,9,36,20.06
2017,8,19,7,9,46,20.06
2017,8,19,7,9,57,20.13
2017,8,19,7,10,8,20.06
2017,8,19,7,10,19,20.06
2017,8,19,7,10,29,20.06
2017,8,19,7,10,40,20.06
2017,8,19,7,10,51,20.06
2017,8,19,7,11,2,20.06
2017,8,19,7,11,12,20.06
2017,8,19,7,11,23,20.06
2017,8,19,7,11,34,20.06
2017,8,19,7,11,44,20.06
2017,8,19,7,11,55,20.06
2017,8,19,7,12,6,20.06
2017,8,19,7,12,17,20.06
2017,8,19,7,12,27,20.06
2017,8,19,7,12,38,20.06
2017,8,19,7,12,49,20.06
2017,8,19,7,13,0,20.06
2017,8,19,7,13,10,20.06
2017,8,19,7,13,21,20.06
2017,8,19,7,13,32,20.06
2017,8,19,7,13,43,20.06
2017,8,19,7,13,53,20.06
2017,8,19,7,14,4,20.06
2017,8,19,7,14,15,20.06
2017,8,19,7,14,26,20.06
2017,8,19,7,14,36,20.06
2017,8,19,7,14,47,20.06
2017,8,19,7,14,58,20.06
2017,8,19,7,15,8,20.06
2017,8,19,7,15,19,20.06
2017,8,19,7,15,30,20.06
2017,8,19,7,15,41,20.06
2017,8,19,7,15,51,20.06
2017,8,19,7,16,2,20.06
2017,8,19,7,16,13,20.06
2017,8,19,7,16,24,20.06
2017,8,19,7,16,34,20.06
2017,8,19,7,16,45,20.06
2017,8,19,7,16,56,20.06
2017,8,19,7,17,7,20.06
2017,8,19,7,17,17,20.06
2017,8,19,7,17,28,20.06
2017,8,19,7,17,39,20.06
2017,8,19,7,17,50,20.06
2017,8,19,7,18,0,20.06
2017,8,19,7,18,11,20.06
2017,8,19,7,18,22,20.06
2017,8,19,7,18,33,20.06
2017,8,19,7,18,43,20.06
2017,8,19,7,18,54,20.06
2017,8,19,7,19,5,20.06
2017,8,19,7,19,15,20.06
2017,8,19,7,19,26,20.06
2017,8,19,7,19,37,20.00
2017,8,19,7,19,48,20.00
2017,8,19,7,19,58,20.00
2017,8,19,7,20,9,20.06
2017,8,19,7,20,20,20.06
2017,8,19,7,20,31,20.06
2017,8,19,7,20,41,20.06
2017,8,19,7,20,52,20.06
2017,8,19,7,21,3,20.06
2017,8,19,7,21,14,20.00
2017,8,19,7,21,24,20.00
2017,8,19,7,21,35,20.06
2017,8,19,7,21,46,20.00
2017,8,19,7,21,57,20.00
2017,8,19,7,22,7,20.00
2017,8,19,7,22,18,20.00
2017,8,19,7,22,29,20.06
2017,8,19,7,22,40,20.00
2017,8,19,7,22,50,20.00
2017,8,19,7,23,1,20.00
2017,8,19,7,23,12,20.00
2017,8,19,7,23,23,20.00
2017,8,19,7,23,33,20.00
2017,8,19,7,23,44,20.00
2017,8,19,7,23,55,20.00
2017,8,19,7,24,6,20.00
2017,8,19,7,24,16,20.00
2017,8,19,7,24,27,20.00
2017,8,19,7,24,38,20.00
2017,8,19,7,24,49,20.06
2017,8,19,7,24,59,20.00
2017,8,19,7,25,10,20.00
2017,8,19,7,25,21,20.00
2017,8,19,7,25,32,20.06
2017,8,19,7,25,42,20.06
2017,8,19,7,25,53,20.06
2017,8,19,7,26,4,20.06
2017,8,19,7,26,15,20.06
2017,8,19,7,26,25,20.06
2017,8,19,7,26,36,20.06
2017,8,19,7,26,47,20.06
2017,8,19,7,26,58,20.06
2017,8,19,7,27,8,20.00
2017,8,19,7,27,19,20.00
2017,8,19,7,27,30,20.00
2017,8,19,7,27,40,20.06
2017,8,19,7,27,51,20.00
2017,8,19,7,28,2,20.06
2017,8,19,7,28,13,20.06
2017,8,19,7,28,23,20.06
2017,8,19,7,28,34,20.06
2017,8,19,7,28,45,20.06
2017,8,19,7,28,56,20.06
2017,8,19,7,29,6,20.06
2017,8,19,7,29,17,20.06
2017,8,19,7,29,28,20.06
2017,8,19,7,29,39,20.06
2017,8,19,7,29,49,20.06
2017,8,19,7,30,0,20.06
2017,8,19,7,30,11,20.06
2017,8,19,7,30,22,20.06
2017,8,19,7,30,32,20.06
2017,8,19,7,30,43,20.06
2017,8,19,7,30,54,20.06
2017,8,19,7,31,4,20.06
2017,8,19,7,31,15,20.06
2017,8,19,7,31,26,20.06
2017,8,19,7,31,37,20.06
2017,8,19,7,31,47,20.06
2017,8,19,7,31,58,20.06
2017,8,19,7,32,9,20.06
2017,8,19,7,32,20,20.06
2017,8,19,7,32,30,20.00
2017,8,19,7,32,41,20.06
2017,8,19,7,32,52,20.06
2017,8,19,7,33,3,20.06
2017,8,19,7,33,13,20.06
2017,8,19,7,33,24,20.06
2017,8,19,7,33,35,20.06
2017,8,19,7,33,46,20.00
2017,8,19,7,33,56,20.00
2017,8,19,7,34,7,20.00
2017,8,19,7,34,18,20.00
2017,8,19,7,34,29,20.00
2017,8,19,7,34,39,20.00
2017,8,19,7,34,50,20.00
2017,8,19,7,35,1,20.00
2017,8,19,7,35,11,20.00
2017,8,19,7,35,22,20.00
2017,8,19,7,35,33,20.00
2017,8,19,7,35,44,20.00
2017,8,19,7,35,54,20.00
2017,8,19,7,36,5,20.00
2017,8,19,7,36,16,20.00
2017,8,19,7,36,27,20.00
2017,8,19,7,36,37,20.00
2017,8,19,7,36,48,20.00
2017,8,19,7,36,59,20.00
2017,8,19,7,37,10,20.00
2017,8,19,7,37,20,20.00
2017,8,19,7,37,31,20.00
2017,8,19,7,37,42,20.00
2017,8,19,7,37,53,20.00
2017,8,19,7,38,3,20.00
2017,8,19,7,38,14,20.00
2017,8,19,7,38,25,20.00
2017,8,19,7,38,36,20.00
2017,8,19,7,38,46,20.00
2017,8,19,7,38,57,20.00
2017,8,19,7,39,8,20.00
2017,8,19,7,39,19,20.00
2017,8,19,7,39,29,20.00
2017,8,19,7,39,40,20.00
2017,8,19,7,39,51,20.00
2017,8,19,7,40,1,20.00
2017,8,19,7,40,12,20.00
2017,8,19,7,40,23,20.00
2017,8,19,7,40,34,20.00
2017,8,19,7,40,44,20.00
2017,8,19,7,40,55,20.00
2017,8,19,7,41,6,20.00
2017,8,19,7,41,17,20.06
2017,8,19,7,41,27,20.06
2017,8,19,7,41,38,20.00
2017,8,19,7,41,49,20.06
2017,8,19,7,42,0,20.06
2017,8,19,7,42,10,20.06
2017,8,19,7,42,21,20.00
2017,8,19,7,42,32,20.00
2017,8,19,7,42,43,20.00
2017,8,19,7,42,53,20.00
2017,8,19,7,43,4,20.06
2017,8,19,7,43,15,20.06
2017,8,19,7,43,25,20.06
2017,8,19,7,43,36,20.06
2017,8,19,7,43,47,20.06
2017,8,19,7,43,58,20.06
2017,8,19,7,44,8,20.06
2017,8,19,7,44,19,20.06
2017,8,19,7,44,30,20.06
2017,8,19,7,44,41,20.06
2017,8,19,7,44,51,20.06
2017,8,19,7,45,2,20.06
2017,8,19,7,45,13,20.06
2017,8,19,7,45,24,20.06
2017,8,19,7,45,34,20.06
2017,8,19,7,45,45,20.06
2017,8,19,7,45,56,20.06
2017,8,19,7,46,7,20.06
2017,8,19,7,46,17,20.06
2017,8,19,7,46,28,20.06
2017,8,19,7,46,39,20.06
2017,8,19,7,46,50,20.06
2017,8,19,7,47,0,20.06
2017,8,19,7,47,11,20.06
2017,8,19,7,47,22,20.06
2017,8,19,7,47,33,20.06
2017,8,19,7,47,43,20.06
2017,8,19,7,47,54,20.06
2017,8,19,7,48,5,20.06
2017,8,19,7,48,15,20.06
2017,8,19,7,48,26,20.06
2017,8,19,7,48,37,20.06
2017,8,19,7,48,48,20.06
2017,8,19,7,48,58,20.06
2017,8,19,7,49,9,20.06
2017,8,19,7,49,20,20.06
2017,8,19,7,49,31,20.06
2017,8,19,7,49,41,20.06
2017,8,19,7,49,52,20.06
2017,8,19,7,50,3,20.06
2017,8,19,7,50,14,20.06
2017,8,19,7,50,24,20.06
2017,8,19,7,50,35,20.06
2017,8,19,7,50,46,20.06
2017,8,19,7,50,57,20.06
2017,8,19,7,51,7,20.06
2017,8,19,7,51,18,20.06
2017,8,19,7,51,29,20.06
2017,8,19,7,51,40,20.06
2017,8,19,7,51,50,20.06
2017,8,19,7,52,1,20.06
2017,8,19,7,52,12,20.06
2017,8,19,7,52,23,20.06
2017,8,19,7,52,33,20.06
2017,8,19,7,52,44,20.06
2017,8,19,7,52,55,20.06
2017,8,19,7,53,6,20.06
2017,8,19,7,53,16,20.06
2017,8,19,7,53,27,20.06
2017,8,19,7,53,38,20.06
2017,8,19,7,53,49,20.06
2017,8,19,7,53,59,20.00
2017,8,19,7,54,10,20.00
2017,8,19,7,54,21,20.06
2017,8,19,7,54,32,20.06
2017,8,19,7,54,42,20.06
2017,8,19,7,54,53,20.06
2017,8,19,7,55,4,20.00
2017,8,19,7,55,15,20.06
2017,8,19,7,55,25,20.06
2017,8,19,7,55,36,20.06
2017,8,19,7,55,47,20.06
2017,8,19,7,55,58,20.06
2017,8,19,7,56,8,20.06
2017,8,19,7,56,19,20.06
2017,8,19,7,56,30,20.06
2017,8,19,7,56,40,20.06
2017,8,19,7,56,51,20.06
2017,8,19,7,57,2,20.06
2017,8,19,7,57,13,20.00
2017,8,19,7,57,23,20.00
2017,8,19,7,57,34,20.06
2017,8,19,7,57,45,20.06
2017,8,19,7,57,56,20.06
2017,8,19,7,58,6,20.06
2017,8,19,7,58,17,20.06
2017,8,19,7,58,28,20.06
2017,8,19,7,58,39,20.06
2017,8,19,7,58,49,20.06
2017,8,19,7,59,0,20.13
2017,8,19,7,59,11,20.06
2017,8,19,7,59,22,20.06
2017,8,19,7,59,32,20.13
2017,8,19,7,59,43,20.06
2017,8,19,7,59,54,20.06
2017,8,19,8,0,4,20.13
2017,8,19,8,0,15,20.06
2017,8,19,8,0,26,20.06
2017,8,19,8,0,37,20.06
2017,8,19,8,0,47,20.06
2017,8,19,8,0,58,20.06
2017,8,19,8,1,9,20.06
2017,8,19,8,1,20,20.06
2017,8,19,8,1,30,20.06
2017,8,19,8,1,41,20.06
2017,8,19,8,1,52,20.06
2017,8,19,8,2,3,20.06
2017,8,19,8,2,13,20.06
2017,8,19,8,2,24,20.06
2017,8,19,8,2,35,20.06
2017,8,19,8,2,46,20.06
2017,8,19,8,2,56,20.06
2017,8,19,8,3,7,20.13
2017,8,19,8,3,18,20.06
2017,8,19,8,3,29,20.06
2017,8,19,8,3,39,20.06
2017,8,19,8,3,50,20.06
2017,8,19,8,4,1,20.06
2017,8,19,8,4,11,20.06
2017,8,19,8,4,22,20.06
2017,8,19,8,4,33,20.06
2017,8,19,8,4,44,20.06
2017,8,19,8,4,54,20.06
2017,8,19,8,5,5,20.06
2017,8,19,8,5,16,20.06
2017,8,19,8,5,27,20.06
2017,8,19,8,5,37,20.06
2017,8,19,8,5,48,20.06
2017,8,19,8,5,59,20.06
2017,8,19,8,6,10,20.06
2017,8,19,8,6,20,20.06
2017,8,19,8,6,31,20.06
2017,8,19,8,6,42,20.06
2017,8,19,8,6,53,20.06
2017,8,19,8,7,3,20.06
2017,8,19,8,7,14,20.13
2017,8,19,8,7,25,20.06
2017,8,19,8,7,36,20.13
2017,8,19,8,7,46,20.06
2017,8,19,8,7,57,20.13
2017,8,19,8,8,8,20.06
2017,8,19,8,8,18,20.06
2017,8,19,8,8,29,20.06
2017,8,19,8,8,40,20.06
2017,8,19,8,8,51,20.13
2017,8,19,8,9,1,20.13
2017,8,19,8,9,12,20.13
2017,8,19,8,9,23,20.13
2017,8,19,8,9,34,20.13
2017,8,19,8,9,44,20.13
2017,8,19,8,9,55,20.13
2017,8,19,8,10,6,20.13
2017,8,19,8,10,17,20.06
2017,8,19,8,10,27,20.06
2017,8,19,8,10,38,20.13
2017,8,19,8,10,49,20.13
2017,8,19,8,11,0,20.13
2017,8,19,8,11,10,20.06
2017,8,19,8,11,21,20.13
2017,8,19,8,11,32,20.13
2017,8,19,8,11,43,20.13
2017,8,19,8,11,53,20.13
2017,8,19,8,12,4,20.13
2017,8,19,8,12,15,20.13
2017,8,19,8,12,25,20.13
2017,8,19,8,12,36,20.13
2017,8,19,8,12,47,20.13
2017,8,19,8,12,58,20.13
2017,8,19,8,13,8,20.13
2017,8,19,8,13,19,20.13
2017,8,19,8,13,30,20.13
2017,8,19,8,13,41,20.13
2017,8,19,8,13,51,20.13
2017,8,19,8,14,2,20.13
2017,8,19,8,14,13,20.13
2017,8,19,8,14,24,20.19
2017,8,19,8,14,34,20.19
2017,8,19,8,14,45,20.19
2017,8,19,8,14,56,20.25
2017,8,19,8,15,7,20.25
2017,8,19,8,15,17,20.25
2017,8,19,8,15,28,20.25
2017,8,19,8,15,39,20.31
2017,8,19,8,15,50,20.25
2017,8,19,8,16,0,20.25
2017,8,19,8,16,11,20.31
2017,8,19,8,16,22,20.31
2017,8,19,8,16,32,20.31
2017,8,19,8,16,43,20.31
2017,8,19,8,16,54,20.31
2017,8,19,8,17,5,20.31
2017,8,19,8,17,15,20.31
2017,8,19,8,17,26,20.31
2017,8,19,8,17,37,20.31
2017,8,19,8,17,48,20.31
2017,8,19,8,17,58,20.38
2017,8,19,8,18,9,20.38
2017,8,19,8,18,20,20.31
2017,8,19,8,18,31,20.31
2017,8,19,8,18,41,20.31
2017,8,19,8,18,52,20.31
2017,8,19,8,19,3,20.38
2017,8,19,8,19,14,20.38
2017,8,19,8,19,24,20.38
2017,8,19,8,19,35,20.38
2017,8,19,8,19,46,20.38
2017,8,19,8,19,57,20.38
2017,8,19,8,20,7,20.38
2017,8,19,8,20,18,20.38
2017,8,19,8,20,29,20.38
2017,8,19,8,20,39,20.38
2017,8,19,8,20,50,20.38
2017,8,19,8,21,1,20.38
2017,8,19,8,21,12,20.38
2017,8,19,8,21,22,20.38
2017,8,19,8,21,33,20.38
2017,8,19,8,21,44,20.44
2017,8,19,8,21,55,20.44
2017,8,19,8,22,5,20.44
2017,8,19,8,22,16,20.38
2017,8,19,8,22,27,20.44
2017,8,19,8,22,38,20.44
2017,8,19,8,22,48,20.44
2017,8,19,8,22,59,20.44
2017,8,19,8,23,10,20.44
2017,8,19,8,23,20,20.44
2017,8,19,8,23,31,20.44
2017,8,19,8,23,42,20.44
2017,8,19,8,23,53,20.44
2017,8,19,8,24,4,20.44
2017,8,19,8,24,14,20.44
2017,8,19,8,24,25,20.44
2017,8,19,8,24,36,20.44
2017,8,19,8,24,46,20.44
2017,8,19,8,24,57,20.44
2017,8,19,8,25,8,20.44
2017,8,19,8,25,19,20.44
2017,8,19,8,25,29,20.44
2017,8,19,8,25,40,20.44
2017,8,19,8,25,51,20.44
2017,8,19,8,26,2,20.44
2017,8,19,8,26,12,20.44
2017,8,19,8,26,23,20.44
2017,8,19,8,26,34,20.44
2017,8,19,8,26,44,20.44
2017,8,19,8,26,55,20.44
2017,8,19,8,27,6,20.44
2017,8,19,8,27,17,20.44
2017,8,19,8,27,27,20.50
2017,8,19,8,27,38,20.50
2017,8,19,8,27,49,20.50
2017,8,19,8,28,0,20.50
2017,8,19,8,28,10,20.44
2017,8,19,8,28,21,20.50
2017,8,19,8,28,32,20.50
2017,8,19,8,28,43,20.50
2017,8,19,8,28,53,20.50
2017,8,19,8,29,4,20.50
2017,8,19,8,29,15,20.50
2017,8,19,8,29,25,20.50
2017,8,19,8,29,36,20.50
2017,8,19,8,29,47,20.50
2017,8,19,8,29,58,20.50
2017,8,19,8,30,8,20.50
2017,8,19,8,30,19,20.50
2017,8,19,8,30,30,20.50
2017,8,19,8,30,41,20.50
2017,8,19,8,30,51,20.50
2017,8,19,8,31,2,20.50
2017,8,19,8,31,13,20.50
2017,8,19,8,31,23,20.50
2017,8,19,8,31,34,20.50
2017,8,19,8,31,45,20.50
2017,8,19,8,31,56,20.50
2017,8,19,8,32,6,20.50
2017,8,19,8,32,17,20.50
2017,8,19,8,32,28,20.50
2017,8,19,8,32,39,20.50
2017,8,19,8,32,49,20.50
2017,8,19,8,33,0,20.50
2017,8,19,8,33,11,20.50
2017,8,19,8,33,21,20.44
2017,8,19,8,33,32,20.44
2017,8,19,8,33,43,20.44
2017,8,19,8,33,54,20.44
2017,8,19,8,34,4,20.44
2017,8,19,8,34,15,20.44
2017,8,19,8,34,26,20.44
2017,8,19,8,34,37,20.44
2017,8,19,8,34,47,20.44
2017,8,19,8,34,58,20.44
2017,8,19,8,35,9,20.44
2017,8,19,8,35,19,20.44
2017,8,19,8,35,30,20.44
2017,8,19,8,35,41,20.44
2017,8,19,8,35,52,20.44
2017,8,19,8,36,2,20.44
2017,8,19,8,36,13,20.44
2017,8,19,8,36,24,20.44
2017,8,19,8,36,35,20.44
2017,8,19,8,36,45,20.44
2017,8,19,8,36,56,20.44
2017,8,19,8,37,7,20.44
2017,8,19,8,37,17,20.44
2017,8,19,8,37,28,20.44
2017,8,19,8,37,39,20.44
2017,8,19,8,37,50,20.44
2017,8,19,8,38,0,20.50
2017,8,19,8,38,11,20.50
2017,8,19,8,38,22,20.50
2017,8,19,8,38,33,20.44
2017,8,19,8,38,43,20.50
2017,8,19,8,38,54,20.50
2017,8,19,8,39,5,20.44
2017,8,19,8,39,15,20.50
2017,8,19,8,39,26,20.44
2017,8,19,8,39,37,20.44
2017,8,19,8,39,48,20.50
2017,8,19,8,39,58,20.44
2017,8,19,8,40,9,20.44
2017,8,19,8,40,20,20.44
2017,8,19,8,40,31,20.44
2017,8,19,8,40,41,20.44
2017,8,19,8,40,52,20.44
2017,8,19,8,41,3,20.44
2017,8,19,8,41,13,20.44
2017,8,19,8,41,24,20.44
2017,8,19,8,41,35,20.44
2017,8,19,8,41,46,20.44
2017,8,19,8,41,56,20.44
2017,8,19,8,42,7,20.44
2017,8,19,8,42,18,20.44
2017,8,19,8,42,28,20.44
2017,8,19,8,42,39,20.44
2017,8,19,8,42,50,20.44
2017,8,19,8,43,1,20.44
2017,8,19,8,43,11,20.44
2017,8,19,8,43,22,20.44
2017,8,19,8,43,33,20.44
2017,8,19,8,43,44,20.44
2017,8,19,8,43,54,20.44
2017,8,19,8,44,5,20.44
2017,8,19,8,44,16,20.44
2017,8,19,8,44,26,20.44
2017,8,19,8,44,37,20.44
2017,8,19,8,44,48,20.44
2017,8,19,8,44,59,20.44
2017,8,19,8,45,9,20.44
2017,8,19,8,45,20,20.44
2017,8,19,8,45,31,20.44
2017,8,19,8,45,42,20.44
2017,8,19,8,45,52,20.44
2017,8,19,8,46,3,20.44
2017,8,19,8,46,14,20.44
2017,8,19,8,46,24,20.44
2017,8,19,8,46,35,20.44
2017,8,19,8,46,46,20.44
2017,8,19,8,46,57,20.44
2017,8,19,8,47,7,20.44
2017,8,19,8,47,18,20.44
2017,8,19,8,47,29,20.44
2017,8,19,8,47,40,20.50
2017,8,19,8,47,50,20.44
2017,8,19,8,48,1,20.44
2017,8,19,8,48,12,20.44
2017,8,19,8,48,22,20.44
2017,8,19,8,48,33,20.44
2017,8,19,8,48,44,20.44
2017,8,19,8,48,55,20.44
2017,8,19,8,49,5,20.44
2017,8,19,8,49,16,20.44
2017,8,19,8,49,27,20.44
2017,8,19,8,49,38,20.50
2017,8,19,8,49,48,20.44
2017,8,19,8,49,59,20.44
2017,8,19,8,50,10,20.44
2017,8,19,8,50,20,20.50
2017,8,19,8,50,31,20.50
2017,8,19,8,50,42,20.50
2017,8,19,8,50,53,20.50
2017,8,19,8,51,3,20.50
2017,8,19,8,51,14,20.50
2017,8,19,8,51,25,20.50
2017,8,19,8,51,36,20.50
2017,8,19,8,51,46,20.44
2017,8,19,8,51,57,20.50
2017,8,19,8,52,8,20.50
2017,8,19,8,52,19,20.50
2017,8,19,8,52,29,20.50
2017,8,19,8,52,40,20.50
2017,8,19,8,52,51,20.44
2017,8,19,8,53,1,20.44
2017,8,19,8,53,12,20.44
2017,8,19,8,53,23,20.44
2017,8,19,8,53,34,20.44
2017,8,19,8,53,45,20.50
2017,8,19,8,53,55,20.50
2017,8,19,8,54,6,20.44
2017,8,19,8,54,17,20.44
2017,8,19,8,54,27,20.50
2017,8,19,8,54,38,20.50
2017,8,19,8,54,49,20.50
2017,8,19,8,55,0,20.50
2017,8,19,8,55,10,20.50
2017,8,19,8,55,21,20.50
2017,8,19,8,55,32,20.50
2017,8,19,8,55,42,20.50
2017,8,19,8,55,53,20.50
2017,8,19,8,56,4,20.44
2017,8,19,8,56,15,20.44
2017,8,19,8,56,25,20.44
2017,8,19,8,56,36,20.44
2017,8,19,8,56,47,20.50
2017,8,19,8,56,58,20.50
2017,8,19,8,57,8,20.44
2017,8,19,8,57,19,20.50
2017,8,19,8,57,30,20.44
2017,8,19,8,57,40,20.50
2017,8,19,8,57,51,20.50
2017,8,19,8,58,2,20.50
2017,8,19,8,58,13,20.50
2017,8,19,8,58,23,20.44
2017,8,19,8,58,34,20.44
2017,8,19,8,58,45,20.50
2017,8,19,8,58,55,20.50
2017,8,19,8,59,6,20.50
2017,8,19,8,59,17,20.50
2017,8,19,8,59,28,20.50
2017,8,19,8,59,38,20.50
2017,8,19,8,59,49,20.50
2017,8,19,9,0,0,20.50
2017,8,19,9,0,11,20.50
2017,8,19,9,0,21,20.56
2017,8,19,9,0,32,20.56
2017,8,19,9,0,43,20.56
2017,8,19,9,0,53,20.56
2017,8,19,9,1,4,20.50
2017,8,19,9,1,15,20.56
2017,8,19,9,1,26,20.56
2017,8,19,9,1,36,20.56
2017,8,19,9,1,47,20.56
2017,8,19,9,1,58,20.56
2017,8,19,9,2,8,20.56
2017,8,19,9,2,19,20.56
2017,8,19,9,2,30,20.56
2017,8,19,9,2,41,20.56
2017,8,19,9,2,51,20.56
2017,8,19,9,3,2,20.56
2017,8,19,9,3,13,20.56
2017,8,19,9,3,23,20.56
2017,8,19,9,3,34,20.56
2017,8,19,9,3,45,20.56
2017,8,19,9,3,56,20.56
2017,8,19,9,4,6,20.56
2017,8,19,9,4,17,20.56
2017,8,19,9,4,28,20.56
2017,8,19,9,4,39,20.56
2017,8,19,9,4,49,20.56
2017,8,19,9,5,0,20.50
2017,8,19,9,5,11,20.50
2017,8,19,9,5,21,20.50
2017,8,19,9,5,32,20.50
2017,8,19,9,5,43,20.50
2017,8,19,9,5,54,20.50
2017,8,19,9,6,4,20.50
2017,8,19,9,6,15,20.50
2017,8,19,9,6,26,20.50
2017,8,19,9,6,36,20.50
2017,8,19,9,6,47,20.50
2017,8,19,9,6,58,20.50
2017,8,19,9,7,9,20.50
2017,8,19,9,7,19,20.50
2017,8,19,9,7,30,20.50
2017,8,19,9,7,41,20.50
2017,8,19,9,7,51,20.50
2017,8,19,9,8,2,20.50
2017,8,19,9,8,13,20.50
2017,8,19,9,8,24,20.50
2017,8,19,9,8,34,20.50
2017,8,19,9,8,45,20.50
2017,8,19,9,8,56,20.50
2017,8,19,9,9,7,20.50
2017,8,19,9,9,17,20.50
2017,8,19,9,9,28,20.50
2017,8,19,9,9,39,20.50
2017,8,19,9,9,49,20.50
2017,8,19,9,10,0,20.50
2017,8,19,9,10,11,20.50
2017,8,19,9,10,22,20.56
2017,8,19,9,10,32,20.56
2017,8,19,9,10,43,20.56
2017,8,19,9,10,54,20.56
2017,8,19,9,11,5,20.56
2017,8,19,9,11,15,20.56
2017,8,19,9,11,26,20.56
2017,8,19,9,11,37,20.56
2017,8,19,9,11,47,20.50
2017,8,19,9,11,58,20.50
2017,8,19,9,12,9,20.50
2017,8,19,9,12,20,20.50
2017,8,19,9,12,30,20.50
2017,8,19,9,12,41,20.50
2017,8,19,9,12,52,20.50
2017,8,19,9,13,2,20.50
2017,8,19,9,13,13,20.50
2017,8,19,9,13,24,20.50
2017,8,19,9,13,35,20.50
2017,8,19,9,13,45,20.50
2017,8,19,9,13,56,20.50
2017,8,19,9,14,7,20.50
2017,8,19,9,14,18,20.50
2017,8,19,9,14,28,20.50
2017,8,19,9,14,39,20.50
2017,8,19,9,14,50,20.50
2017,8,19,9,15,0,20.50
2017,8,19,9,15,11,20.50
2017,8,19,9,15,22,20.50
2017,8,19,9,15,33,20.50
2017,8,19,9,15,43,20.56
2017,8,19,9,15,54,20.50
2017,8,19,9,16,5,20.56
2017,8,19,9,16,16,20.56
2017,8,19,9,16,26,20.56
2017,8,19,9,16,37,20.56
2017,8,19,9,16,48,20.56
2017,8,19,9,16,58,20.56
2017,8,19,9,17,9,20.56
2017,8,19,9,17,20,20.56
2017,8,19,9,17,31,20.56
2017,8,19,9,17,41,20.56
2017,8,19,9,17,52,20.56
2017,8,19,9,18,3,20.56
2017,8,19,9,18,14,20.56
2017,8,19,9,18,24,20.56
2017,8,19,9,18,35,20.63
2017,8,19,9,18,46,20.56
2017,8,19,9,18,56,20.63
2017,8,19,9,19,7,20.63
2017,8,19,9,19,18,20.63
2017,8,19,9,19,29,20.63
2017,8,19,9,19,39,20.63
2017,8,19,9,19,50,20.63
2017,8,19,9,20,1,20.63
2017,8,19,9,20,12,20.63
2017,8,19,9,20,22,20.63
